@relation 'adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,14-weka.filters.unsupervised.instance.Normalize-N1.0-L2.0'

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute salary {>50K,<=50K}

@data
0.000479,State-gov,1,0.000127,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000411,>50K
0.000666,Self-emp-not-inc,0.999999,0.000208,Divorced,Other-service,Not-in-family,White,Female,0,0,0.000729,<=50K
0.000111,Local-gov,1,0.000034,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,0.000142,>50K
0.000216,Private,1,0.000057,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.000285,>50K
0.000292,Local-gov,0.99991,0.000095,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.013418,0.000407,>50K
0.000134,Private,1,0.000033,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.000131,<=50K
0.002288,Private,0.996347,0.000628,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.08532,0.002691,>50K
0.000693,Private,0.999999,0.000201,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.00073,>50K
0.000228,Self-emp-inc,1,0.000051,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000279,>50K
0.000107,Self-emp-inc,1,0.00003,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000178,>50K
0.000222,Private,1,0.000032,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000185,<=50K
0.000278,Self-emp-not-inc,1,0.000035,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.000155,<=50K
0.000285,Self-emp-not-inc,0.997657,0.000116,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.068412,0,0.000356,>50K
0.000311,Self-emp-not-inc,1,0.000042,Widowed,Craft-repair,Not-in-family,White,Male,0,0,0.000094,<=50K
0.000339,Private,1,0.000029,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000242,<=50K
0.000132,Private,0.999926,0.000042,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.012164,0,0.000189,<=50K
0.000227,Private,1,0.000016,Widowed,Machine-op-inspct,Unmarried,Other,Female,0,0,0.000162,<=50K
0.001035,Private,0.999999,0.00023,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.001104,<=50K
0.000101,Private,1,0.000038,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,0.000148,<=50K
0.000448,Private,1,0.000132,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000407,>50K
0.001587,?,0.999999,0.000317,Separated,?,Unmarried,White,Female,0,0,0.000353,<=50K
0.000151,Private,1,0.000056,Never-married,Other-service,Not-in-family,White,Female,0,0,0.000318,<=50K
0.00007,?,0.999997,0.000039,Never-married,?,Own-child,White,Male,0.002319,0,0.000039,<=50K
0.000211,Private,1,0.000062,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000342,>50K
0.000402,Private,0.999761,0.000101,Widowed,Other-service,Not-in-family,White,Female,0,0.021856,0.000155,>50K
0.000065,Private,1,0.000032,Never-married,Other-service,Own-child,White,Male,0,0,0.000052,<=50K
0.000162,Private,1,0.000078,Never-married,Prof-specialty,Unmarried,Other,Female,0,0,0.000198,<=50K
0.000061,Private,1,0.000028,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,0.000056,<=50K
0.000481,Private,1,0.000174,Married-civ-spouse,Sales,Wife,White,Male,0,0,0.000802,<=50K
0.000455,Federal-gov,1,0.000065,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,0.000521,<=50K
0.000118,Private,1,0.000053,Never-married,Sales,Not-in-family,White,Female,0,0,0.000235,<=50K
0.000154,Local-gov,1,0.000069,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0.000222,<=50K
0.000409,Private,0.999912,0.000054,Widowed,Adm-clerical,Not-in-family,White,Female,0,0.013276,0.000181,<=50K
0.001408,Private,0.999998,0.000333,Divorced,Other-service,Unmarried,White,Female,0,0,0.001482,<=50K
0.000542,Private,1,0.000096,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.000425,>50K
0.000101,Private,1,0.000031,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000153,>50K
0.000414,Self-emp-inc,0.99333,0.0001,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.115302,0,0.000307,>50K
0.000284,Private,0.997203,0.000045,Married-civ-spouse,Craft-repair,Husband,White,Male,0.074741,0,0.000199,>50K
0.000174,Private,1,0.000066,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000256,>50K
0.000129,Local-gov,0.99978,0.000037,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.020956,0,0.000115,>50K
0.000353,Private,0.994088,0.000164,Never-married,Sales,Not-in-family,White,Male,0.108572,0,0.000504,>50K
0.000219,Private,1,0.000076,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000422,<=50K
0.000269,Private,1,0.000066,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.000262,>50K
0.000381,Private,1,0.000064,Never-married,Other-service,Not-in-family,White,Male,0,0,0.000106,<=50K
0.000197,State-gov,1,0.000081,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,0.000272,>50K
0.000387,Private,1,0.000094,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000187,>50K
0.000157,Private,1,0.000044,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0.000196,<=50K
0.000277,Private,1,0.000048,Divorced,Other-service,Unmarried,Black,Female,0,0,0.000191,<=50K
0.000288,Private,1,0.000129,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000447,>50K
0.000442,Private,0.985765,0.000179,Divorced,Prof-specialty,Not-in-family,White,Male,0.16813,0,0.00043,>50K
0.00014,Private,1,0.000054,Never-married,Sales,Own-child,White,Female,0,0,0.000194,<=50K
0.000333,Private,0.999534,0.00018,Never-married,Adm-clerical,Own-child,White,Male,0.030519,0,0.000416,<=50K
0.000196,Private,1,0.000052,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0.000206,>50K
0.000313,Federal-gov,1,0.000056,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.000251,>50K
0.000139,Private,1,0.00004,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000179,>50K
0.000572,State-gov,1,0.000116,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000403,>50K
0.000199,Self-emp-inc,1,0.000055,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000277,>50K
0.000254,?,1,0.00006,Married-civ-spouse,?,Husband,White,Male,0,0,0.000121,>50K
0.00018,Private,1,0.000065,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000225,<=50K
0.000109,Self-emp-not-inc,1,0.000049,Separated,Prof-specialty,Own-child,White,Male,0,0,0.00015,<=50K
0.00016,Private,1,0.000033,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.000149,>50K
0.000502,Private,1,0.000136,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000543,>50K
0.000249,Private,1,0.000098,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000415,>50K
0.000132,Private,1,0.000029,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000129,<=50K
0.000117,Private,1,0.000034,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0,0.000151,<=50K
0.00025,Private,1,0.000047,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000236,>50K
0.000287,Private,0.999899,0.000065,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0.014223,0.000345,<=50K
0.000423,Private,1,0.000121,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.000403,>50K
0.000209,Private,1,0.000048,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000215,>50K
0.000073,Self-emp-not-inc,1,0.000025,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.000114,<=50K
0.000373,Private,1,0.000135,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000467,<=50K
0.000085,Private,1,0.000035,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,0.00007,<=50K
0.000383,Local-gov,1,0.000034,Separated,Other-service,Not-in-family,Black,Female,0,0,0.000507,<=50K
0.000267,Self-emp-inc,0.845431,0.00008,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.534084,0,0.000427,>50K
0.000481,Self-emp-not-inc,1,0.00013,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.00052,<=50K
0.000169,Private,1,0.000094,Never-married,Other-service,Own-child,White,Female,0,0,0.000112,<=50K
0.000968,State-gov,0.999998,0.000282,Divorced,Protective-serv,Not-in-family,White,Male,0,0,0.001452,<=50K
0.000327,Local-gov,0.998118,0.0001,Divorced,Prof-specialty,Not-in-family,White,Female,0.061317,0,0.000392,>50K
0.000146,Private,0.998565,0.00005,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.053548,0,0.000249,>50K
0.000697,Private,0.999381,0.000292,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.035153,0.001349,>50K
0.000313,Private,1,0.000081,Divorced,Tech-support,Not-in-family,White,Male,0,0,0.000232,>50K
0.000355,Private,1,0.000022,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0.000222,<=50K
0.00022,Self-emp-inc,0.999946,0.000068,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.01034,0.000314,>50K
0.000538,Private,0.988721,0.000159,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.149766,0,0.000449,>50K
0.000205,Private,1,0.000058,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000256,<=50K
0.000175,Local-gov,1,0.000052,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000189,>50K
0.000096,Local-gov,1,0.000029,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.000128,>50K
0.000061,Private,1,0.000014,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,0.000055,<=50K
0.000403,Private,1,0.000107,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000329,<=50K
0.000254,Private,1,0.00005,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.000314,<=50K
0.000333,Private,1,0.000071,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.000317,>50K
0.00016,Private,1,0.000058,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000223,>50K
0.000373,State-gov,1,0.000049,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.000567,<=50K
0.000331,Private,1,0.000046,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,0.000308,<=50K
0.000192,Private,1,0.000038,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,0.000256,>50K
0.0001,Private,1,0.000025,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,0.0001,>50K
0.000246,Self-emp-not-inc,1,0.000049,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,0.000219,<=50K
0.000196,Private,1,0.000062,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.00028,>50K
0.000286,Local-gov,1,0.00007,Divorced,Other-service,Unmarried,Black,Female,0,0,0.0002,<=50K
0.000265,Self-emp-not-inc,0.923397,0.000058,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.383846,0,0.000154,>50K
0.000176,Private,1,0.000046,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,0.000185,<=50K
0.000372,Private,1,0.000203,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.00076,<=50K
0.000208,Private,1,0.00003,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0.000202,>50K
0.000125,Private,1,0.000034,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.000228,<=50K
0.000777,Self-emp-not-inc,0.999998,0.000165,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.001648,<=50K
0.00031,Private,0.999923,0.000059,Divorced,Sales,Own-child,White,Male,0,0.012375,0.000264,<=50K
0.000086,Private,1,0.000005,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,0.000098,<=50K
0.000759,Private,0.968754,0.000215,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.24802,0,0.000908,>50K
0.000209,Private,1,0.000055,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,0.000276,<=50K
0.00027,Self-emp-inc,1,0.000113,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000479,>50K
0.000245,Self-emp-not-inc,1,0.000067,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.00026,<=50K
0.000164,Self-emp-inc,1,0.000064,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000248,>50K
0.000233,Local-gov,1,0.000033,Never-married,Farming-fishing,Unmarried,White,Male,0,0,0.000194,<=50K
0.000396,Federal-gov,0.996617,0.000107,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.082188,0,0.000428,>50K
0.000389,Private,1,0.000065,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000324,>50K
0.000081,?,1,0.000028,Never-married,?,Own-child,White,Male,0,0,0.00019,<=50K
0.000158,Private,1,0.000049,Never-married,Sales,Not-in-family,White,Female,0,0,0.000136,<=50K
0.000314,Local-gov,1,0.000046,Widowed,Other-service,Not-in-family,White,Female,0,0,0.000091,<=50K
0.000199,Private,0.999999,0.000043,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0.0011,0.000284,<=50K
0.000347,Self-emp-not-inc,1,0.000057,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000316,>50K
0.000157,State-gov,1,0.00006,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.000208,>50K
0.000297,?,1,0.000039,Married-civ-spouse,?,Wife,White,Female,0,0,0.000109,<=50K
0.00014,Private,1,0.000041,Never-married,Craft-repair,Own-child,White,Male,0,0,0.00033,<=50K
0.000736,Private,0.99716,0.000135,Married-civ-spouse,Sales,Husband,White,Male,0.0753,0,0.000601,<=50K
0.000052,Self-emp-inc,1,0.000018,Never-married,Other-service,Own-child,Black,Male,0,0,0.000108,<=50K
0.000114,Private,0.999956,0.000029,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.009407,0,0.00013,<=50K
0.000151,Private,0.999532,0.000059,Divorced,Craft-repair,Not-in-family,White,Male,0.0306,0,0.000329,<=50K
0.000225,Private,1,0.000015,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.0002,<=50K
0.000368,Private,1,0.000074,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000327,<=50K
0.000083,State-gov,1,0.000034,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000138,<=50K
0.000199,Private,1,0.000041,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0.000148,<=50K
0.000119,Private,1,0.00002,Widowed,Other-service,Unmarried,White,Female,0,0,0.000116,<=50K
0.000121,Self-emp-not-inc,0.970302,0.000022,Married-civ-spouse,Craft-repair,Husband,White,Male,0.241897,0,0.000121,>50K
0.001173,Self-emp-inc,0.950159,0.000354,Divorced,Exec-managerial,Not-in-family,White,Male,0.311761,0,0.001107,>50K
0.001276,?,0.999999,0.000292,Married-civ-spouse,?,Husband,White,Male,0,0,0.000365,>50K
0.000499,Private,0.988674,0.00013,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150077,0,0.0004,>50K
0.000052,Private,1,0.000018,Never-married,Transport-moving,Own-child,White,Male,0,0,0.000039,<=50K
0.000172,Private,1,0.000044,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000271,>50K
0.000135,Private,1,0.000055,Never-married,Prof-specialty,Unmarried,White,Female,0,0,0.000168,<=50K
0.000147,Private,1,0.000035,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.000193,<=50K
0.000612,Private,1,0.000113,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000322,>50K
0.000159,?,1,0.000035,Married-civ-spouse,?,Husband,White,Male,0,0,0.000108,>50K
0.000171,Self-emp-not-inc,1,0.000047,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000218,<=50K
0.000747,Private,0.999999,0.000198,Never-married,Other-service,Not-in-family,White,Male,0,0,0.000879,<=50K
0.000131,Self-emp-not-inc,1,0.000026,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.000021,>50K
0.000143,Private,1,0.000008,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000168,<=50K
0.000121,Self-emp-not-inc,1,0.000054,Never-married,Exec-managerial,Other-relative,White,Male,0,0,0.000208,<=50K
0.000324,Private,1,0.000108,Divorced,Sales,Unmarried,White,Female,0,0,0.000359,<=50K
0.00022,Self-emp-not-inc,1,0.000029,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000318,<=50K
0.000414,Private,1,0.000148,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0.000591,<=50K
0.000117,Private,1,0.000029,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,0.00013,>50K
0.000307,Private,1,0.000087,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.000301,>50K
0.000071,Private,1,0.000023,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.000092,>50K
0.000077,Private,1,0.000042,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.000128,<=50K
0.00017,State-gov,1,0.000043,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000114,>50K
0.000458,Private,1,0.000066,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000118,<=50K
0.000443,Self-emp-inc,0.993153,0.000117,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.11682,0,0.000467,>50K
0.000351,Private,1,0.00012,Never-married,Other-service,Not-in-family,White,Male,0,0,0.000185,<=50K
0.00051,Private,1,0.000096,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000385,<=50K
0.00051,Private,1,0.000135,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.000385,<=50K
0.000309,Self-emp-not-inc,1,0.000087,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000531,<=50K
0.000105,Private,1,0.000041,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.000044,<=50K
0.00032,?,1,0.000045,Married-civ-spouse,?,Own-child,Black,Female,0,0,0.000256,<=50K
0.000226,Private,1,0.000048,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.000216,>50K
0.000337,Private,0.994861,0.000094,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.101246,0,0.000303,>50K
0.000418,Private,1,0.000167,Divorced,Other-service,Not-in-family,White,Female,0,0,0.000209,<=50K
0.000259,Self-emp-not-inc,1,0.000049,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.000529,<=50K
0.001607,Private,0.955763,0.000383,Married-civ-spouse,Craft-repair,Husband,White,Male,0.294128,0,0.00153,>50K
0.000123,?,1,0.000042,Separated,?,Unmarried,White,Female,0,0,0.000189,<=50K
0.000155,Local-gov,1,0.000037,Married-civ-spouse,Protective-serv,Husband,Other,Male,0,0,0.000147,>50K
0.000196,Private,1,0.000052,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000288,<=50K
0.000196,Private,1,0.000033,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,0.000074,<=50K
0.00044,Private,1,0.000083,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000413,>50K
0.000391,Self-emp-inc,1,0.000108,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000416,>50K
0.000239,Private,1,0.000086,Never-married,Other-service,Unmarried,White,Female,0,0,0.00021,<=50K
0.000375,Private,1,0.000097,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000429,<=50K
0.000148,Private,1,0.000056,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.000278,>50K
0.000159,Self-emp-not-inc,0.999976,0.000061,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.006964,0.000164,<=50K
0.000461,Private,1,0.00015,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000601,>50K
0.000269,Self-emp-not-inc,1,0.000057,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000229,<=50K
0.000641,Private,1,0.000165,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000733,<=50K
0.000086,Private,1,0.000031,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.000096,<=50K
0.0003,Private,0.999917,0.000095,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.012866,0.000239,>50K
0.000157,Private,1,0.000045,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.00014,>50K
0.000329,Private,0.968994,0.000124,Separated,Exec-managerial,Not-in-family,White,Male,0.247085,0,0.000533,>50K
0.002109,Private,0.999996,0.000538,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.001654,>50K
0.000119,Private,1,0.000067,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.000155,<=50K
0.000136,Local-gov,1,0.000035,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000155,>50K
0.000253,Private,1,0.000053,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.000263,>50K
0.000529,?,0.977906,0.000195,Married-civ-spouse,?,Wife,Black,Female,0.209044,0,0.000028,>50K
0.000245,Self-emp-not-inc,1,0.000044,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.000411,>50K
0.00035,Private,0.994878,0.000087,Married-civ-spouse,Sales,Wife,White,Female,0.101078,0,0.000404,>50K
0.000216,Private,0.887941,0.000074,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.459957,0,0.00023,>50K
0.000168,Private,1,0.000028,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.00016,<=50K
0.000253,Self-emp-not-inc,1,0.000076,Never-married,Sales,Not-in-family,White,Female,0,0,0.000352,<=50K
0.000131,Private,1,0.000031,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000138,>50K
0.000146,Private,1,0.000036,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000182,<=50K
0.000299,Private,1,0.000104,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.00046,>50K
0.00026,Private,1,0.000065,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.000324,<=50K
0.000776,Private,1,0.00037,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.000444,<=50K
0.000147,Private,1,0.000068,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000241,>50K
0.000382,Private,0.999795,0.000084,Never-married,Exec-managerial,Not-in-family,White,Male,0.020256,0,0.000373,<=50K
0.000169,Private,1,0.000035,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.000153,>50K
0.000431,Private,1,0.000073,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.000325,>50K
0.000391,Private,1,0.000108,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.000333,>50K
0.000065,Local-gov,1,0.000022,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.000094,>50K
0.000286,Private,1,0.00005,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.00022,<=50K
0.000193,State-gov,0.999533,0.000038,Married-civ-spouse,Other-service,Husband,Black,Male,0.030566,0,0.000168,>50K
0.000152,Private,1,0.000051,Never-married,Sales,Not-in-family,White,Male,0,0,0.000227,>50K
0.000485,Private,1,0.000075,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.000418,>50K
0.000392,Private,1,0.000061,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.00027,>50K
0.000101,Private,1,0.000051,Never-married,Sales,Own-child,White,Male,0,0,0.000152,<=50K
0.000128,Private,1,0.000027,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.000149,<=50K
0.000109,Private,1,0.000024,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.000095,>50K
0.000109,?,1,0.000057,Never-married,?,Own-child,Black,Male,0,0,0.000138,<=50K
0.000098,Private,1,0.000029,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.000115,<=50K
