@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.205479,Private,Doctorate,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.397959,United-States,>50K
0.438356,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,<=50K
0.328767,Local-gov,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.377551,United-States,>50K
0.136986,Private,10th,0.333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,<=50K
0.082192,Private,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Male,0,0.5,United-States,<=50K
0.69863,Private,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.397959,United-States,<=50K
0.232877,Federal-gov,Masters,0.866667,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.5,United-States,>50K
0.438356,Private,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,Germany,>50K
0.068493,Private,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0.397959,United-States,<=50K
0.452055,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.44898,United-States,>50K
0.178082,Private,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0.397959,United-States,<=50K
0.30137,Private,HS-grad,0.533333,Divorced,Other-service,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.246575,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.346939,United-States,<=50K
0.315068,Private,HS-grad,0.533333,Divorced,Adm-clerical,Own-child,White,Male,0,0.397959,United-States,<=50K
0.246575,?,10th,0.333333,Divorced,?,Not-in-family,White,Male,0,1,United-States,<=50K
0.260274,Self-emp-not-inc,Assoc-voc,0.666667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,United-States,<=50K
0.260274,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.453857,0.5,United-States,>50K
0.178082,Private,HS-grad,0.533333,Never-married,Craft-repair,Other-relative,White,Male,0,0.397959,United-States,<=50K
0.424658,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.369863,Private,9th,0.266667,Divorced,Craft-repair,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.082192,Private,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Male,0,0.244898,United-States,<=50K
0.424658,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.193878,United-States,>50K
0.178082,Self-emp-not-inc,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0.5,United-States,>50K
0.657534,?,Some-college,0.6,Married-civ-spouse,?,Husband,White,Male,0,0.295918,United-States,>50K
0.150685,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.397959,United-States,>50K
0.438356,State-gov,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.418367,United-States,>50K
0.205479,Self-emp-not-inc,Some-college,0.6,Divorced,Other-service,Not-in-family,White,Female,0,0.346939,United-States,<=50K
0.30137,Local-gov,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0.5,United-States,>50K
0.232877,Private,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.44898,United-States,>50K
0.356164,Local-gov,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.453857,0.602041,United-States,>50K
0.328767,Private,Some-college,0.6,Married-civ-spouse,Tech-support,Wife,White,Female,0,0.397959,United-States,<=50K
0.465753,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.436639,0.602041,United-States,>50K
0.287671,Private,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.383562,Self-emp-inc,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.55102,United-States,>50K
0.260274,Self-emp-inc,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.602041,Yugoslavia,>50K
0.424658,Private,11th,0.4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.753425,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.397959,United-States,<=50K
0.205479,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.671233,Self-emp-not-inc,HS-grad,0.533333,Widowed,Craft-repair,Not-in-family,White,Male,0,0.193878,United-States,<=50K
0.726027,Private,10th,0.333333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.5,United-States,<=50K
0.150685,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.534247,Private,7th-8th,0.2,Widowed,Machine-op-inspct,Unmarried,Other,Female,0,0.397959,Dominican-Republic,<=50K
0.383562,Private,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.479592,United-States,<=50K
0.09589,Private,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0.346939,United-States,<=50K
0.369863,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.383562,?,HS-grad,0.533333,Separated,?,Unmarried,White,Female,0,0.091837,United-States,<=50K
0.027397,Private,11th,0.4,Never-married,Other-service,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.013699,?,Some-college,0.6,Never-married,?,Own-child,White,Male,0,0.091837,United-States,<=50K
0.232877,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.55102,United-States,>50K
0.479452,Private,Bachelors,0.8,Widowed,Other-service,Not-in-family,White,Female,0.648301,0.193878,United-States,>50K
0.041096,Private,Some-college,0.6,Never-married,Other-service,Own-child,White,Male,0,0.153061,United-States,<=50K
0.136986,Private,Bachelors,0.8,Never-married,Prof-specialty,Unmarried,Other,Female,0,0.326531,United-States,<=50K
0.068493,Private,Some-college,0.6,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0.193878,Philippines,<=50K
0.260274,Private,Bachelors,0.8,Married-civ-spouse,Sales,Wife,White,Male,0,0.602041,?,<=50K
0.246575,Federal-gov,9th,0.266667,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0.397959,United-States,<=50K
0.041096,Private,HS-grad,0.533333,Never-married,Sales,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.164384,Local-gov,Bachelors,0.8,Never-married,Prof-specialty,Own-child,Black,Female,0,0.418367,United-States,<=50K
0.69863,Private,HS-grad,0.533333,Widowed,Adm-clerical,Not-in-family,White,Female,0.506428,0.295918,United-States,<=50K
0.287671,Private,HS-grad,0.533333,Divorced,Other-service,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.465753,Private,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0.397959,United-States,>50K
0.219178,Private,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.506849,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.547945,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.232877,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.383562,Local-gov,Bachelors,0.8,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0.397959,United-States,>50K
0.150685,Private,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0,0.397959,United-States,>50K
0.123288,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.5,United-States,<=50K
0.328767,Private,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.397959,United-States,>50K
0.506849,Private,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0.142857,United-States,<=50K
0.164384,State-gov,Assoc-acdm,0.733333,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0.397959,United-States,>50K
0.616438,Private,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.295918,United-States,>50K
0.205479,Private,HS-grad,0.533333,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.561644,Private,Some-college,0.6,Divorced,Other-service,Unmarried,Black,Female,0,0.397959,United-States,<=50K
0.164384,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,>50K
0.273973,Private,Prof-school,0.933333,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.357143,United-States,>50K
0.013699,Private,11th,0.4,Never-married,Sales,Own-child,White,Female,0,0.244898,United-States,<=50K
0.09589,Private,Bachelors,0.8,Never-married,Adm-clerical,Own-child,White,Male,0,0.295918,United-States,<=50K
0.287671,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0.397959,Philippines,>50K
0.452055,Federal-gov,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.397959,United-States,>50K
0.191781,Private,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.643836,State-gov,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.44898,United-States,>50K
0.260274,Self-emp-inc,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.630137,?,Prof-school,0.933333,Married-civ-spouse,?,Husband,White,Male,0,0.295918,United-States,>50K
0.260274,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.44898,United-States,<=50K
0.164384,Self-emp-not-inc,Bachelors,0.8,Separated,Prof-specialty,Own-child,White,Male,0,0.397959,United-States,<=50K
0.356164,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.397959,Germany,>50K
0.273973,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.219178,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.55102,United-States,>50K
0.328767,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,<=50K
0.191781,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0.397959,United-States,<=50K
0.493151,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.5,?,>50K
0.315068,Private,HS-grad,0.533333,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.454545,0.479592,United-States,<=50K
0.342466,Private,Assoc-acdm,0.733333,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0.397959,United-States,>50K
0.30137,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.164384,Self-emp-not-inc,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0.44898,United-States,<=50K
0.260274,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.44898,United-States,<=50K
0.09589,Private,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0.193878,United-States,<=50K
0.69863,Local-gov,10th,0.333333,Separated,Other-service,Not-in-family,Black,Female,0,0.908163,United-States,<=50K
0.452055,Self-emp-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.806122,United-States,>50K
0.273973,Self-emp-not-inc,Some-college,0.6,Divorced,Exec-managerial,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.013699,Private,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0.112245,United-States,<=50K
0.424658,State-gov,Masters,0.866667,Divorced,Protective-serv,Not-in-family,White,Male,0,0.72449,United-States,<=50K
0.39726,Local-gov,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.55102,United-States,>50K
0.328767,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.704082,United-States,>50K
0.191781,Private,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0.359045,0.602041,United-States,>50K
0.506849,Private,Masters,0.866667,Divorced,Tech-support,Not-in-family,White,Male,0,0.397959,United-States,>50K
0.643836,Private,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0.397959,United-States,<=50K
0.342466,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.453857,0.602041,?,>50K
0.506849,Private,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.44898,United-States,>50K
0.205479,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.273973,Local-gov,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.178082,Local-gov,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.397959,United-States,>50K
0.369863,Private,Some-college,0.6,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0.397959,United-States,<=50K
0.438356,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,<=50K
0.465753,Private,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.632653,United-States,<=50K
0.342466,Private,HS-grad,0.533333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.397959,United-States,>50K
0.260274,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.082192,State-gov,5th-6th,0.133333,Never-married,Transport-moving,Not-in-family,White,Male,0,0.346939,United-States,<=50K
0.356164,Private,10th,0.333333,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0.397959,United-States,<=50K
0.383562,Private,HS-grad,0.533333,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0.602041,United-States,>50K
0.315068,Private,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0.397959,United-States,>50K
0.383562,Self-emp-not-inc,HS-grad,0.533333,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0.397959,Thailand,<=50K
0.246575,Private,Assoc-voc,0.666667,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,Germany,>50K
0.547945,Local-gov,Masters,0.866667,Divorced,Other-service,Unmarried,Black,Female,0,0.397959,United-States,<=50K
0.712329,Self-emp-not-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.287671,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0.397959,Philippines,<=50K
0.068493,Private,Assoc-acdm,0.733333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.44898,United-States,<=50K
0.328767,Private,10th,0.333333,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0.397959,United-States,>50K
0.219178,Private,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0.602041,United-States,<=50K
0.219178,Self-emp-not-inc,11th,0.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.704082,United-States,<=50K
0.410959,Private,HS-grad,0.533333,Divorced,Sales,Own-child,White,Male,0.43067,0.397959,United-States,<=50K
0.246575,Private,1st-4th,0.066667,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0.397959,Guatemala,<=50K
0.39726,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.55102,United-States,>50K
0.232877,Private,HS-grad,0.533333,Divorced,Protective-serv,Not-in-family,Black,Male,0,0.44898,United-States,<=50K
0.191781,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.55102,United-States,>50K
0.219178,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.346939,United-States,<=50K
0.219178,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.342466,Local-gov,10th,0.333333,Never-married,Farming-fishing,Unmarried,White,Male,0,0.346939,United-States,<=50K
0.273973,Federal-gov,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.397959,United-States,>50K
0.506849,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.44898,United-States,>50K
0,?,10th,0.333333,Never-married,?,Own-child,White,Male,0,0.397959,United-States,<=50K
0.164384,Private,HS-grad,0.533333,Never-married,Sales,Not-in-family,White,Female,0,0.244898,United-States,<=50K
0.616438,Local-gov,HS-grad,0.533333,Widowed,Other-service,Not-in-family,White,Female,0,0.173469,United-States,<=50K
0.150685,Private,10th,0.333333,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.035583,0.397959,United-States,<=50K
0.520548,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.232877,State-gov,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.44898,United-States,>50K
0.69863,?,HS-grad,0.533333,Married-civ-spouse,?,Wife,White,Female,0,0.244898,United-States,<=50K
0,Private,9th,0.266667,Never-married,Craft-repair,Own-child,White,Male,0,0.397959,United-States,<=50K
0.438356,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,<=50K
0,Self-emp-inc,10th,0.333333,Never-married,Other-service,Own-child,Black,Male,0,0.346939,United-States,<=50K
0.246575,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.082192,Private,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0.5,Ireland,<=50K
0.383562,Private,5th-6th,0.133333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,?,<=50K
0.383562,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,<=50K
0.09589,State-gov,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,<=50K
0.506849,Private,Assoc-voc,0.666667,Widowed,Exec-managerial,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.328767,Private,11th,0.4,Widowed,Other-service,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.452055,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.5,United-States,>50K
0.493151,Self-emp-inc,Doctorate,1,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.5,United-States,>50K
0.726027,?,Doctorate,1,Married-civ-spouse,?,Husband,White,Male,0,0.193878,United-States,>50K
0.452055,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.041096,Private,11th,0.4,Never-married,Transport-moving,Own-child,White,Male,0,0.142857,United-States,<=50K
0.246575,Private,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.55102,Iran,>50K
0.205479,Private,Bachelors,0.8,Never-married,Prof-specialty,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.287671,Private,HS-grad,0.533333,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.5,United-States,<=50K
0.808219,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.575342,?,Bachelors,0.8,Married-civ-spouse,?,Husband,White,Male,0,0.397959,United-States,>50K
0.410959,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.602041,United-States,<=50K
0.232877,Private,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.465753,Self-emp-not-inc,Some-college,0.6,Divorced,Craft-repair,Not-in-family,White,Male,0,0.071429,Puerto-Rico,>50K
0.232877,Private,1st-4th,0.066667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,Mexico,<=50K
0.164384,Self-emp-not-inc,Bachelors,0.8,Never-married,Exec-managerial,Other-relative,White,Male,0,0.5,United-States,<=50K
0.260274,Private,Assoc-acdm,0.733333,Divorced,Sales,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.383562,Self-emp-not-inc,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.653061,United-States,<=50K
0.150685,Private,Some-college,0.6,Never-married,Adm-clerical,Other-relative,White,Female,0,0.397959,United-States,<=50K
0.260274,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0.397959,United-States,>50K
0.39726,Private,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.44898,England,>50K
0.191781,Private,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.09589,Private,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.589041,State-gov,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.616438,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.153061,United-States,<=50K
0.547945,Self-emp-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.602041,United-States,>50K
0.287671,Private,Bachelors,0.8,Never-married,Other-service,Not-in-family,White,Male,0,0.193878,United-States,<=50K
0.493151,Private,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,<=50K
0.493151,Private,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.205479,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.55102,United-States,<=50K
0.260274,Private,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.142857,United-States,<=50K
0.452055,?,11th,0.4,Married-civ-spouse,?,Own-child,Black,Female,0,0.397959,United-States,<=50K
0.342466,Private,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.397959,United-States,>50K
