@relation 'adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,14'

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute salary {>50K,<=50K}

@data
62,Private,160143,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,>50K
32,Private,204374,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
58,Private,209438,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,<=50K
29,Private,100764,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
37,Private,82576,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,36,>50K
18,Private,128538,7,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
24,Private,72119,13,Never-married,Adm-clerical,Own-child,White,Male,2202,0,30,<=50K
38,Private,193961,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
50,Federal-gov,159670,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
31,Private,223327,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
64,State-gov,111795,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,>50K
36,Self-emp-inc,180477,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
63,?,247986,15,Married-civ-spouse,?,Husband,White,Male,0,0,30,>50K
36,Private,200352,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,<=50K
29,Self-emp-not-inc,266855,13,Separated,Prof-specialty,Own-child,White,Male,0,0,40,<=50K
43,Private,269015,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,>50K
37,Private,73715,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
33,Private,132601,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,>50K
41,Private,310255,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
31,Private,264864,9,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0,40,<=50K
53,Private,211654,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K
40,Private,139193,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1980,48,<=50K
42,Private,99254,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,>50K
39,Private,186183,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
29,Self-emp-not-inc,394927,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,<=50K
36,Private,96452,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,<=50K
24,Private,283872,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20,<=50K
68,Local-gov,177596,6,Separated,Other-service,Not-in-family,Black,Female,0,0,90,<=50K
50,Self-emp-inc,158294,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,80,>50K
37,Self-emp-not-inc,76855,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
18,Private,106780,10,Never-married,Other-service,Own-child,White,Female,0,0,12,<=50K
48,State-gov,49595,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,72,<=50K
46,Local-gov,140219,14,Divorced,Prof-specialty,Not-in-family,White,Female,8614,0,55,>50K
41,Private,280167,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,70,>50K
31,Private,44464,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1564,60,>50K
54,Private,172281,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,>50K
64,Private,180247,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,<=50K
42,Self-emp-inc,191196,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,>50K
54,Private,99185,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,>50K
32,Private,156464,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
37,Local-gov,212005,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
30,Local-gov,311913,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
44,Private,721161,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,<=50K
49,Private,121602,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
51,Private,200576,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,63,<=50K
42,Private,126003,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
36,Private,224531,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
23,State-gov,61743,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,<=50K
43,Private,129853,6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,<=50K
45,Private,234699,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,60,>50K
40,Private,400061,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,>50K
45,Self-emp-not-inc,182677,9,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K
35,Private,178322,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
57,Local-gov,199546,14,Divorced,Other-service,Unmarried,Black,Female,0,0,40,<=50K
69,Self-emp-not-inc,240562,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,>50K
38,Private,215917,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
22,Private,59184,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,<=50K
41,Private,197583,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,>50K
33,Private,263561,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,<=50K
33,Self-emp-not-inc,42485,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,<=50K
47,Private,151584,9,Divorced,Sales,Own-child,White,Male,0,1876,40,<=50K
35,Private,407068,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,40,<=50K
46,Private,58683,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,>50K
34,Private,162814,9,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,45,<=50K
31,Self-emp-inc,114937,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
33,Self-emp-not-inc,134737,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,<=50K
33,Self-emp-inc,201763,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
42,Local-gov,180318,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,<=50K
37,Federal-gov,93225,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,>50K
54,Private,138847,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,>50K
17,?,210547,6,Never-married,?,Own-child,White,Male,0,0,40,<=50K
29,Private,183854,9,Never-married,Sales,Not-in-family,White,Female,0,0,25,<=50K
62,Local-gov,197218,9,Widowed,Other-service,Not-in-family,White,Female,0,0,18,<=50K
28,Private,140845,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,155,40,<=50K
55,Self-emp-not-inc,158315,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
34,State-gov,216283,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,>50K
68,?,229016,9,Married-civ-spouse,?,Wife,White,Female,0,0,25,<=50K
17,Private,121287,5,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
49,Private,66385,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,<=50K
17,Self-emp-inc,325171,6,Never-married,Other-service,Own-child,Black,Male,0,0,35,<=50K
35,Private,306678,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,0,40,<=50K
23,Private,151888,9,Divorced,Craft-repair,Not-in-family,White,Male,4650,0,50,<=50K
45,Private,199590,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
45,Private,122206,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
24,State-gov,289909,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
54,Private,271160,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
41,Private,343944,7,Widowed,Other-service,Unmarried,White,Female,0,0,40,<=50K
50,Self-emp-not-inc,401118,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,50,>50K
53,Self-emp-inc,42924,16,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,50,>50K
70,?,54849,16,Married-civ-spouse,?,Husband,White,Male,0,0,20,>50K
50,Private,98975,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,>50K
20,Private,387779,7,Never-married,Transport-moving,Own-child,White,Male,0,0,15,<=50K
35,Private,202950,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
32,Private,237903,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
38,Private,258761,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,<=50K
76,Private,124191,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
59,?,372020,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,>50K
47,Self-emp-not-inc,274800,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,<=50K
34,Private,45522,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,388496,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,>50K
34,Private,238376,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
29,Self-emp-not-inc,240172,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,50,<=50K
36,Private,111268,12,Divorced,Sales,Unmarried,White,Female,0,0,40,<=50K
45,Self-emp-not-inc,204205,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,<=50K
28,Private,67661,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,<=50K
36,Private,306567,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,>50K
46,Private,149640,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,>50K
31,Private,433788,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
24,Private,311376,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
60,State-gov,352156,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
62,Private,135480,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,16,<=50K
57,Self-emp-inc,127728,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,>50K
38,Private,108140,13,Never-married,Other-service,Not-in-family,White,Male,0,0,20,<=50K
53,Private,103931,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
53,Private,103950,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
32,Self-emp-not-inc,103642,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,<=50K
36,Private,342642,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,15,<=50K
50,?,156008,7,Married-civ-spouse,?,Own-child,Black,Female,0,0,40,<=50K
42,Private,185602,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K
50,Private,147629,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,>50K
20,Private,47791,8,Divorced,Other-service,Not-in-family,White,Female,0,0,10,<=50K
48,Self-emp-not-inc,185385,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,98,<=50K
42,Private,24982,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,>50K
26,?,211798,9,Separated,?,Unmarried,White,Female,0,0,40,<=50K
42,Local-gov,271521,10,Married-civ-spouse,Protective-serv,Husband,Other,Male,0,0,40,>50K
34,Private,173730,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
53,Private,270546,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,20,<=50K
48,Private,108993,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,>50K
47,Self-emp-inc,120131,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
25,Private,104662,9,Never-married,Other-service,Unmarried,White,Female,0,0,22,<=50K
35,Private,93225,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
24,Private,161708,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,>50K
34,Self-emp-not-inc,213226,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,35,<=50K
46,Private,99835,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
47,Self-emp-not-inc,174533,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
35,Private,54576,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
36,Private,416745,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
44,Private,146659,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,35,>50K
45,Private,285858,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
37,Private,109133,14,Separated,Exec-managerial,Not-in-family,White,Male,27828,0,60,>50K
51,Private,24185,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
23,Private,193090,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,<=50K
35,Local-gov,258037,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
48,Private,190072,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,>50K
38,?,70282,14,Married-civ-spouse,?,Wife,Black,Female,15024,0,2,>50K
50,Self-emp-not-inc,204402,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,>50K
52,Private,147876,13,Married-civ-spouse,Sales,Wife,White,Female,15024,0,60,>50K
47,Private,193047,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,>50K
42,Private,250121,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
43,Self-emp-not-inc,170230,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,<=50K
38,Private,290306,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
36,Private,247321,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
26,Private,86872,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
32,Private,123291,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
21,Private,27049,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,<=50K
28,Private,190525,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,>50K
41,Private,107306,9,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,40,<=50K
44,Private,260761,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
53,Private,123011,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,>50K
47,Private,120131,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
33,Local-gov,511289,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,>50K
52,Private,181755,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
46,State-gov,238648,9,Married-civ-spouse,Other-service,Husband,Black,Male,7298,0,40,>50K
30,Private,197886,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,>50K
58,Private,119558,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
58,Private,147989,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
20,Private,197496,10,Never-married,Sales,Own-child,White,Male,0,0,30,<=50K
43,Private,336643,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,<=50K
46,Private,422813,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
19,?,174233,10,Never-married,?,Own-child,Black,Male,0,0,24,<=50K
34,Private,347166,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
42,Private,139012,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
49,Private,203067,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
39,Private,388023,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,<=50K
59,Private,229939,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
31,Private,157886,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
31,Private,234500,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
45,Private,229516,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,72,<=50K
41,Private,116391,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
38,Private,103925,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
21,Private,350001,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,<=50K
52,Private,279129,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37,>50K
35,Federal-gov,20469,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K
49,Private,175958,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,>50K
49,Private,237920,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
30,Private,112383,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,<=50K
35,Local-gov,211073,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,61,>50K
45,Private,154308,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,>50K
18,Private,123343,7,Never-married,Sales,Not-in-family,White,Female,0,0,30,<=50K
17,Private,117477,6,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
43,Self-emp-not-inc,311177,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,30,<=50K
67,Self-emp-inc,182581,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,20,>50K
38,Private,186934,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
22,Private,65225,6,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
42,Self-emp-inc,277488,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,>50K
56,Local-gov,155657,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
65,Local-gov,180869,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
49,State-gov,207120,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,>50K
48,Self-emp-not-inc,164582,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298,0,60,>50K
30,Private,488720,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
49,Private,411273,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,<=50K
40,Private,100292,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,>50K
56,State-gov,68658,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
46,Private,328216,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
56,Private,117872,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,>50K
52,Private,164530,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,20,<=50K
30,Private,174543,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
51,Self-emp-inc,98642,9,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,40,>50K
24,Private,52242,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,>50K
40,Private,48087,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,>50K
21,Private,186648,10,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
47,Private,250170,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,>50K
73,Private,333676,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
19,Private,407759,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
30,Federal-gov,127610,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
55,Private,37438,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
41,Self-emp-not-inc,154374,10,Divorced,Other-service,Unmarried,White,Male,0,0,45,<=50K
19,Private,343200,10,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
45,Private,261278,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178,0,40,>50K
41,Private,267252,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1902,40,>50K
32,Private,197457,9,Divorced,Tech-support,Unmarried,White,Female,1471,0,38,<=50K
21,Private,182117,10,Never-married,Other-service,Own-child,White,Male,0,0,15,<=50K
73,Private,147551,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,>50K
20,Private,285295,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K
79,Local-gov,146244,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
64,Federal-gov,267546,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,>50K
34,Private,287737,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,<=50K
52,Self-emp-not-inc,174752,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
25,Private,220284,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,<=50K
36,Local-gov,191161,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,57,>50K
56,Local-gov,370045,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
26,Private,378322,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
43,Private,222971,3,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,<=50K
33,Private,118551,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
55,Private,172666,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
34,Private,155151,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
51,Local-gov,199688,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
27,Private,187746,10,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
43,Private,352005,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,>50K
67,Private,231559,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,48,>50K
61,Private,84587,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
36,Private,186808,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,>50K
69,?,117525,12,Divorced,?,Unmarried,White,Female,0,0,1,<=50K
25,Private,73289,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,<=50K
41,Private,47902,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,>50K
20,Private,320047,6,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
22,Private,194723,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,<=50K
29,Private,24562,13,Divorced,Other-service,Unmarried,Other,Female,0,0,40,<=50K
41,Private,210844,10,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,40,<=50K
26,Private,154966,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
53,Private,104461,13,Never-married,Other-service,Not-in-family,White,Male,8614,0,50,>50K
33,Private,260782,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,>50K
